LONGITUDE,LATITUDE,STATION_NAME,CLIMATE_ID,DATE,YEAR,MONTH,DAY,MAX_TEMP,MIN_TEMP,MEAN_TEMP
-116.98,51.3,GOLDEN A,1173214,2019-10-22,2019,10,22,10,0.1,5.1
-116.98,51.3,GOLDEN A,1173214,2019-10-23,2019,10,23,10.6,-1.8,4.4
-116.98,51.3,GOLDEN A,1173214,2019-10-24,2019,10,24,6.2,0.3,3.3
-116.98,51.3,GOLDEN A,1173214,2019-10-25,2019,10,25,7.6,2.1,4.9
-116.98,51.3,GOLDEN A,1173214,2019-10-26,2019,10,26,7.8,-4.1,1.9
-116.98,51.3,GOLDEN A,1173214,2019-10-27,2019,10,27,5.1,-5.2,-0.1
-116.98,51.3,GOLDEN A,1173214,2019-10-28,2019,10,28,1.4,-9.4,-4
-116.98,51.3,GOLDEN A,1173214,2019-10-29,2019,10,29,-2.4,-13,-7.7
-116.98,51.3,GOLDEN A,1173214,2019-10-30,2019,10,30,-0.5,-11.6,-6.1
-116.98,51.3,GOLDEN A,1173214,2019-10-31,2019,10,31,2.7,-7,-2.2
-116.98,51.3,GOLDEN A,1173214,2019-11-01,2019,11,1,-0.3,-9,-4.7
-116.98,51.3,GOLDEN A,1173214,2019-11-02,2019,11,2,2.2,-4,-0.9
-116.98,51.3,GOLDEN A,1173214,2019-11-03,2019,11,3,4.2,-3.4,0.4
-116.98,51.3,GOLDEN A,1173214,2019-11-04,2019,11,4,4.8,-1.4,1.7
-116.98,51.3,GOLDEN A,1173214,2019-11-05,2019,11,5,5.2,-1.6,1.8
-116.98,51.3,GOLDEN A,1173214,2019-11-06,2019,11,6,3.5,-6.2,-1.4
-116.98,51.3,GOLDEN A,1173214,2019-11-07,2019,11,7,1.2,-7.3,-3.1
-116.98,51.3,GOLDEN A,1173214,2019-11-08,2019,11,8,0.2,-2.1,-1
-116.98,51.3,GOLDEN A,1173214,2019-11-09,2019,11,9,2.3,-1.4,0.5
-116.98,51.3,GOLDEN A,1173214,2019-11-10,2019,11,10,0.4,-8.1,-3.9
-116.98,51.3,GOLDEN A,1173214,2019-11-11,2019,11,11,-2,-9,-5.5
-116.98,51.3,GOLDEN A,1173214,2019-11-12,2019,11,12,-2.7,-6.8,-4.8
-116.98,51.3,GOLDEN A,1173214,2019-11-13,2019,11,13,-0.5,-7.2,-3.9
-116.98,51.3,GOLDEN A,1173214,2019-11-14,2019,11,14,0.6,-3.9,-1.7
-116.98,51.3,GOLDEN A,1173214,2019-11-15,2019,11,15,1.6,-1.5,0.1
-116.98,51.3,GOLDEN A,1173214,2019-11-16,2019,11,16,1.2,-1,0.1
-116.98,51.3,GOLDEN A,1173214,2019-11-17,2019,11,17,2.9,-0.4,1.3
-116.98,51.3,GOLDEN A,1173214,2019-11-18,2019,11,18,2.8,-0.3,1.3
-116.98,51.3,GOLDEN A,1173214,2019-11-19,2019,11,19,3.5,-1,1.3
-116.98,51.3,GOLDEN A,1173214,2019-11-20,2019,11,20,0.9,-6.1,-2.6
-116.98,51.3,GOLDEN A,1173214,2019-11-21,2019,11,21,-3,-6.3,-4.7
-116.98,51.3,GOLDEN A,1173214,2019-11-22,2019,11,22,-1.7,-4.8,-3.3
-116.98,51.3,GOLDEN A,1173214,2019-11-23,2019,11,23,1.9,-3,-0.6
-116.98,51.3,GOLDEN A,1173214,2019-11-24,2019,11,24,2.9,-4,-0.6
-116.98,51.3,GOLDEN A,1173214,2019-11-25,2019,11,25,-1.4,-5.4,-3.4
-116.98,51.3,GOLDEN A,1173214,2019-11-26,2019,11,26,-3.6,-7.2,-5.4
-116.98,51.3,GOLDEN A,1173214,2019-11-27,2019,11,27,-6.1,-12.8,-9.5
-116.98,51.3,GOLDEN A,1173214,2019-11-28,2019,11,28,-7.8,-15.8,-11.8
-116.98,51.3,GOLDEN A,1173214,2019-11-29,2019,11,29,-10.2,-18.9,-14.6
-116.98,51.3,GOLDEN A,1173214,2019-11-30,2019,11,30,-10.1,-17.5,-13.8
-116.98,51.3,GOLDEN A,1173214,2019-12-01,2019,12,1,-8.9,-17.5,-13.2
-116.98,51.3,GOLDEN A,1173214,2019-12-02,2019,12,2,-5,-10.8,-7.9
-116.98,51.3,GOLDEN A,1173214,2019-12-03,2019,12,3,-2.8,-6.3,-4.6
-116.98,51.3,GOLDEN A,1173214,2019-12-04,2019,12,4,2.3,-3.4,-0.6
-116.98,51.3,GOLDEN A,1173214,2019-12-05,2019,12,5,-2.4,-6.8,-4.6
-116.98,51.3,GOLDEN A,1173214,2019-12-06,2019,12,6,-4.3,-5.6,-5
-116.98,51.3,GOLDEN A,1173214,2019-12-07,2019,12,7,-0.6,-5,-2.8
-116.98,51.3,GOLDEN A,1173214,2019-12-08,2019,12,8,0.4,-12.6,-6.1
-116.98,51.3,GOLDEN A,1173214,2019-12-09,2019,12,9,-5.3,-15.2,-10.3
-116.98,51.3,GOLDEN A,1173214,2019-12-10,2019,12,10,-5.8,-9.4,-7.6
-116.98,51.3,GOLDEN A,1173214,2019-12-11,2019,12,11,-3.8,-8.9,-6.4
-116.98,51.3,GOLDEN A,1173214,2019-12-12,2019,12,12,-1.9,-5.2,-3.6
-116.98,51.3,GOLDEN A,1173214,2019-12-13,2019,12,13,-1.7,-5.1,-3.4
-116.98,51.3,GOLDEN A,1173214,2019-12-14,2019,12,14,-1.6,-6.2,-3.9
-116.98,51.3,GOLDEN A,1173214,2019-12-15,2019,12,15,-3.7,-14.7,-9.2
-116.98,51.3,GOLDEN A,1173214,2019-12-16,2019,12,16,-9.2,-14.6,-11.9
-116.98,51.3,GOLDEN A,1173214,2019-12-17,2019,12,17,-5.7,-9.8,-7.8
-116.98,51.3,GOLDEN A,1173214,2019-12-18,2019,12,18,0,-8.9,-4.5
-116.98,51.3,GOLDEN A,1173214,2019-12-19,2019,12,19,0.2,-9.2,-4.5
-116.98,51.3,GOLDEN A,1173214,2019-12-20,2019,12,20,-0.7,-2.4,-1.6
-116.98,51.3,GOLDEN A,1173214,2019-12-21,2019,12,21,1.1,-1.4,-0.2
-116.98,51.3,GOLDEN A,1173214,2019-12-22,2019,12,22,-0.2,-4.7,-2.5
-116.98,51.3,GOLDEN A,1173214,2019-12-23,2019,12,23,-3.4,-6.6,-5
-116.98,51.3,GOLDEN A,1173214,2019-12-24,2019,12,24,-6.6,-9.5,-8.1
-116.98,51.3,GOLDEN A,1173214,2019-12-25,2019,12,25,-7.4,-14.5,-11
-116.98,51.3,GOLDEN A,1173214,2019-12-26,2019,12,26,-9.3,-12.6,-11
-116.98,51.3,GOLDEN A,1173214,2019-12-27,2019,12,27,-7.5,-14.5,-11
-116.98,51.3,GOLDEN A,1173214,2019-12-28,2019,12,28,-9.7,-18.6,-14.2
-116.98,51.3,GOLDEN A,1173214,2019-12-29,2019,12,29,-7.6,-13.9,-10.8
-116.98,51.3,GOLDEN A,1173214,2019-12-30,2019,12,30,-6.5,-12.2,-9.4
-116.98,51.3,GOLDEN A,1173214,2019-12-31,2019,12,31,-5.2,-10,-7.6
-116.98,51.3,GOLDEN A,1173214,2020-01-01,2020,1,1,-3.1,-10.3,-6.7
-116.98,51.3,GOLDEN A,1173214,2020-01-02,2020,1,2,-2.3,-11.6,-7
-116.98,51.3,GOLDEN A,1173214,2020-01-03,2020,1,3,2,-7.4,-2.7
-116.98,51.3,GOLDEN A,1173214,2020-01-04,2020,1,4,2.9,-4.7,-0.9
-116.98,51.3,GOLDEN A,1173214,2020-01-05,2020,1,5,0.4,-6.4,-3
-116.98,51.3,GOLDEN A,1173214,2020-01-06,2020,1,6,-0.2,-8.2,-4.2
-116.98,51.3,GOLDEN A,1173214,2020-01-07,2020,1,7,-2.5,-6.3,-4.4
-116.98,51.3,GOLDEN A,1173214,2020-01-08,2020,1,8,0.7,-8,-3.7
-116.98,51.3,GOLDEN A,1173214,2020-01-09,2020,1,9,-6.6,-18.9,-12.8
-116.98,51.3,GOLDEN A,1173214,2020-01-10,2020,1,10,-7.7,-18.9,-13.3
-116.98,51.3,GOLDEN A,1173214,2020-01-11,2020,1,11,-7.3,-12.9,-10.1
-116.98,51.3,GOLDEN A,1173214,2020-01-12,2020,1,12,-8.2,-15.4,-11.8
-116.98,51.3,GOLDEN A,1173214,2020-01-13,2020,1,13,-15.4,-26.3,-20.9
-116.98,51.3,GOLDEN A,1173214,2020-01-14,2020,1,14,-19.8,-25.7,-22.8
-116.98,51.3,GOLDEN A,1173214,2020-01-15,2020,1,15,-19.4,-23.6,-21.5
-116.98,51.3,GOLDEN A,1173214,2020-01-16,2020,1,16,-14.5,-19.8,-17.2
-116.98,51.3,GOLDEN A,1173214,2020-01-17,2020,1,17,-10.2,-23.2,-16.7
-116.98,51.3,GOLDEN A,1173214,2020-01-18,2020,1,18,-12.2,-22.5,-17.4
-116.98,51.3,GOLDEN A,1173214,2020-01-19,2020,1,19,-7.6,-15.4,-11.5
-116.98,51.3,GOLDEN A,1173214,2020-01-20,2020,1,20,-3.9,-8.1,-6
-116.98,51.3,GOLDEN A,1173214,2020-01-21,2020,1,21,0,-4.3,-2.2
-116.98,51.3,GOLDEN A,1173214,2020-01-22,2020,1,22,1.3,-5.8,-2.3
-116.98,51.3,GOLDEN A,1173214,2020-01-23,2020,1,23,2.1,-6.2,-2.1
-116.98,51.3,GOLDEN A,1173214,2020-01-24,2020,1,24,3.5,-0.4,1.6
-116.98,51.3,GOLDEN A,1173214,2020-01-25,2020,1,25,3.2,-0.6,1.3
-116.98,51.3,GOLDEN A,1173214,2020-01-26,2020,1,26,3.6,-1.1,1.3
-116.98,51.3,GOLDEN A,1173214,2020-01-27,2020,1,27,5,-5,0
-116.98,51.3,GOLDEN A,1173214,2020-01-28,2020,1,28,3.2,-5.6,-1.2
-116.98,51.3,GOLDEN A,1173214,2020-01-29,2020,1,29,1.2,-9.6,-4.2
-116.98,51.3,GOLDEN A,1173214,2020-01-30,2020,1,30,0.8,-5.3,-2.3
-116.98,51.3,GOLDEN A,1173214,2020-01-31,2020,1,31,3,-0.3,1.4
-116.98,51.3,GOLDEN A,1173214,2020-02-01,2020,2,1,5.5,-5.6,-0.1
-116.98,51.3,GOLDEN A,1173214,2020-02-02,2020,2,2,-2.9,-12.8,-7.9
-116.98,51.3,GOLDEN A,1173214,2020-02-03,2020,2,3,-3.2,-17.1,-10.2
-116.98,51.3,GOLDEN A,1173214,2020-02-04,2020,2,4,-11,-20.1,-15.6
-116.98,51.3,GOLDEN A,1173214,2020-02-05,2020,2,5,-7.5,-11.6,-9.6
-116.98,51.3,GOLDEN A,1173214,2020-02-06,2020,2,6,-4.6,-17.9,-11.3
-116.98,51.3,GOLDEN A,1173214,2020-02-07,2020,2,7,-4.3,-13.4,-8.9
-116.98,51.3,GOLDEN A,1173214,2020-02-08,2020,2,8,0.8,-13,-6.1
-116.98,51.3,GOLDEN A,1173214,2020-02-09,2020,2,9,-3.8,-14.7,-9.3
-116.98,51.3,GOLDEN A,1173214,2020-02-10,2020,2,10,-2.8,-13.4,-8.1
-116.98,51.3,GOLDEN A,1173214,2020-02-11,2020,2,11,-0.8,-8.1,-4.5
-116.98,51.3,GOLDEN A,1173214,2020-02-12,2020,2,12,-1.2,-10.5,-5.9
-116.98,51.3,GOLDEN A,1173214,2020-02-13,2020,2,13,0.9,-8.8,-4
-116.98,51.3,GOLDEN A,1173214,2020-02-14,2020,2,14,3,-7.4,-2.2
-116.98,51.3,GOLDEN A,1173214,2020-02-15,2020,2,15,0.3,-8.1,-3.9
-116.98,51.3,GOLDEN A,1173214,2020-02-16,2020,2,16,2.9,-9.8,-3.5
-116.98,51.3,GOLDEN A,1173214,2020-02-17,2020,2,17,-1.5,-11.6,-6.6
-116.98,51.3,GOLDEN A,1173214,2020-02-18,2020,2,18,0.6,-13,-6.2
-116.98,51.3,GOLDEN A,1173214,2020-02-19,2020,2,19,-3.2,-18.1,-10.7
-116.98,51.3,GOLDEN A,1173214,2020-02-20,2020,2,20,-3.4,-18.9,-11.2
-116.98,51.3,GOLDEN A,1173214,2020-02-21,2020,2,21,-1.3,-17.8,-9.6
-116.98,51.3,GOLDEN A,1173214,2020-02-22,2020,2,22,2.5,-10.6,-4.1
-116.98,51.3,GOLDEN A,1173214,2020-02-23,2020,2,23,-3.3,-11.6,-7.5
-116.98,51.3,GOLDEN A,1173214,2020-02-24,2020,2,24,2.3,-11.6,-4.7
-116.98,51.3,GOLDEN A,1173214,2020-02-25,2020,2,25,-1.6,-15.8,-8.7
-116.98,51.3,GOLDEN A,1173214,2020-02-26,2020,2,26,1.5,-6.9,-2.7
-116.98,51.3,GOLDEN A,1173214,2020-02-27,2020,2,27,4.1,-9.7,-2.8
-116.98,51.3,GOLDEN A,1173214,2020-02-28,2020,2,28,8,-3.6,2.2
-116.98,51.3,GOLDEN A,1173214,2020-02-29,2020,2,29,3.9,-1.8,1.1
-116.98,51.3,GOLDEN A,1173214,2020-03-01,2020,3,1,4.5,-3.2,0.7
-116.98,51.3,GOLDEN A,1173214,2020-03-02,2020,3,2,7.4,-3.8,1.8
-116.98,51.3,GOLDEN A,1173214,2020-03-03,2020,3,3,5.7,-0.5,2.6
-116.98,51.3,GOLDEN A,1173214,2020-03-04,2020,3,4,4.5,-4.9,-0.2
-116.98,51.3,GOLDEN A,1173214,2020-03-05,2020,3,5,4.3,-5,-0.4
-116.98,51.3,GOLDEN A,1173214,2020-03-06,2020,3,6,5,-1.3,1.9
-116.98,51.3,GOLDEN A,1173214,2020-03-07,2020,3,7,0.6,-8.4,-3.9
-116.98,51.3,GOLDEN A,1173214,2020-03-08,2020,3,8,0.8,-11.4,-5.3
-116.98,51.3,GOLDEN A,1173214,2020-03-09,2020,3,9,0.2,-14.6,-7.2
-116.98,51.3,GOLDEN A,1173214,2020-03-10,2020,3,10,-1.5,-13,-7.3
-116.98,51.3,GOLDEN A,1173214,2020-03-11,2020,3,11,5.3,-6.1,-0.4
-116.98,51.3,GOLDEN A,1173214,2020-03-12,2020,3,12,1.7,-10.8,-4.6
-116.98,51.3,GOLDEN A,1173214,2020-03-13,2020,3,13,-3.9,-9.1,-6.5
-116.98,51.3,GOLDEN A,1173214,2020-03-14,2020,3,14,-7.7,-15.2,-11.5
-116.98,51.3,GOLDEN A,1173214,2020-03-15,2020,3,15,-1.4,-20.3,-10.9
-116.98,51.3,GOLDEN A,1173214,2020-03-16,2020,3,16,2.5,-16.3,-6.9
-116.98,51.3,GOLDEN A,1173214,2020-03-17,2020,3,17,7.5,-12,-2.3
-116.98,51.3,GOLDEN A,1173214,2020-03-18,2020,3,18,7.9,-6.6,0.7
-116.98,51.3,GOLDEN A,1173214,2020-03-19,2020,3,19,7.2,-7.7,-0.3
-116.98,51.3,GOLDEN A,1173214,2020-03-20,2020,3,20,9.4,-9.1,0.2
-116.98,51.3,GOLDEN A,1173214,2020-03-21,2020,3,21,8.3,-8.4,-0.1
-116.98,51.3,GOLDEN A,1173214,2020-03-22,2020,3,22,7.5,-7.5,0
-116.98,51.3,GOLDEN A,1173214,2020-03-23,2020,3,23,4.4,-2.6,0.9
-116.98,51.3,GOLDEN A,1173214,2020-03-24,2020,3,24,7.2,-2.2,2.5
-116.98,51.3,GOLDEN A,1173214,2020-03-25,2020,3,25,4.7,-5.7,-0.5
-116.98,51.3,GOLDEN A,1173214,2020-03-26,2020,3,26,5.6,-8.7,-1.6
-116.98,51.3,GOLDEN A,1173214,2020-03-27,2020,3,27,7.8,-2.8,2.5
-116.98,51.3,GOLDEN A,1173214,2020-03-28,2020,3,28,9.6,-1.5,4.1
-116.98,51.3,GOLDEN A,1173214,2020-03-29,2020,3,29,8.5,-0.7,3.9
-116.98,51.3,GOLDEN A,1173214,2020-03-30,2020,3,30,6.5,-1.4,2.6
-116.98,51.3,GOLDEN A,1173214,2020-03-31,2020,3,31,3.8,-3.3,0.3
-116.98,51.3,GOLDEN A,1173214,2020-04-01,2020,4,1,-0.2,-7.7,-4
-116.98,51.3,GOLDEN A,1173214,2020-04-02,2020,4,2,0.1,-8.9,-4.4
-116.98,51.3,GOLDEN A,1173214,2020-04-03,2020,4,3,2.3,-5.7,-1.7
-116.98,51.3,GOLDEN A,1173214,2020-04-04,2020,4,4,4,-9.1,-2.6
-116.98,51.3,GOLDEN A,1173214,2020-04-05,2020,4,5,4.4,-5.7,-0.7
-116.98,51.3,GOLDEN A,1173214,2020-04-06,2020,4,6,8,-4.4,1.8
-116.98,51.3,GOLDEN A,1173214,2020-04-07,2020,4,7,8.8,-2.7,3.1
-116.98,51.3,GOLDEN A,1173214,2020-04-08,2020,4,8,10,-6.4,1.8
-116.98,51.3,GOLDEN A,1173214,2020-04-09,2020,4,9,14.2,-2.3,6
-116.98,51.3,GOLDEN A,1173214,2020-04-10,2020,4,10,15,-0.2,7.4
-116.98,51.3,GOLDEN A,1173214,2020-04-11,2020,4,11,5.6,-3.7,1
-116.98,51.3,GOLDEN A,1173214,2020-04-12,2020,4,12,4.2,-8.6,-2.2
-116.98,51.3,GOLDEN A,1173214,2020-04-13,2020,4,13,9.9,-8,1
-116.98,51.3,GOLDEN A,1173214,2020-04-14,2020,4,14,9.9,0.2,5.1
-116.98,51.3,GOLDEN A,1173214,2020-04-15,2020,4,15,10.5,-0.9,4.8
-116.98,51.3,GOLDEN A,1173214,2020-04-16,2020,4,16,12.8,-4.8,4
-116.98,51.3,GOLDEN A,1173214,2020-04-17,2020,4,17,9.6,-1.2,4.2
-116.98,51.3,GOLDEN A,1173214,2020-04-18,2020,4,18,12.8,1.1,7
-116.98,51.3,GOLDEN A,1173214,2020-04-19,2020,4,19,17.2,-0.8,8.2
-116.98,51.3,GOLDEN A,1173214,2020-04-20,2020,4,20,19.4,-0.2,9.6
-116.98,51.3,GOLDEN A,1173214,2020-04-21,2020,4,21,16.4,2.6,9.5
-116.98,51.3,GOLDEN A,1173214,2020-04-22,2020,4,22,16.2,3.1,9.7
-116.98,51.3,GOLDEN A,1173214,2020-04-23,2020,4,23,15.8,1.2,8.5
-116.98,51.3,GOLDEN A,1173214,2020-04-24,2020,4,24,16.4,-1.6,7.4
-116.98,51.3,GOLDEN A,1173214,2020-04-25,2020,4,25,12.6,0,6.3
-116.98,51.3,GOLDEN A,1173214,2020-04-26,2020,4,26,12.7,1.7,7.2
-116.98,51.3,GOLDEN A,1173214,2020-04-27,2020,4,27,13,2,7.5
-116.98,51.3,GOLDEN A,1173214,2020-04-28,2020,4,28,15,-0.9,7.1
-116.98,51.3,GOLDEN A,1173214,2020-04-29,2020,4,29,14.1,0,7.1
-116.98,51.3,GOLDEN A,1173214,2020-04-30,2020,4,30,16.9,3.9,10.4
-116.98,51.3,GOLDEN A,1173214,2020-05-01,2020,5,1,17.4,-0.9,8.3
-116.98,51.3,GOLDEN A,1173214,2020-05-02,2020,5,2,19.3,-0.3,9.5
-116.98,51.3,GOLDEN A,1173214,2020-05-03,2020,5,3,13.1,4.2,8.7
-116.98,51.3,GOLDEN A,1173214,2020-05-04,2020,5,4,15.3,2.2,8.8
-116.98,51.3,GOLDEN A,1173214,2020-05-05,2020,5,5,18.6,-2.1,8.3
-116.98,51.3,GOLDEN A,1173214,2020-05-06,2020,5,6,13.8,0.2,7
-116.98,51.3,GOLDEN A,1173214,2020-05-07,2020,5,7,12.5,4.6,8.6
-116.98,51.3,GOLDEN A,1173214,2020-05-08,2020,5,8,18.6,2.6,10.6
-116.98,51.3,GOLDEN A,1173214,2020-05-09,2020,5,9,19.5,1,10.3
-116.98,51.3,GOLDEN A,1173214,2020-05-10,2020,5,10,11.7,6.1,8.9
-116.98,51.3,GOLDEN A,1173214,2020-05-11,2020,5,11,16.9,4.7,10.8
-116.98,51.3,GOLDEN A,1173214,2020-05-12,2020,5,12,15,0.4,7.7
-116.98,51.3,GOLDEN A,1173214,2020-05-13,2020,5,13,18.7,-1.6,8.6
-116.98,51.3,GOLDEN A,1173214,2020-05-14,2020,5,14,19.3,3,11.2
-116.98,51.3,GOLDEN A,1173214,2020-05-15,2020,5,15,19.9,3.2,11.6
-116.98,51.3,GOLDEN A,1173214,2020-05-16,2020,5,16,20.9,7.1,14
-116.98,51.3,GOLDEN A,1173214,2020-05-17,2020,5,17,18,8.9,13.5
-116.98,51.3,GOLDEN A,1173214,2020-05-18,2020,5,18,21.3,8.2,14.8
-116.98,51.3,GOLDEN A,1173214,2020-05-19,2020,5,19,20.7,4.2,12.5
-116.98,51.3,GOLDEN A,1173214,2020-05-20,2020,5,20,20.7,5.5,13.1
-116.98,51.3,GOLDEN A,1173214,2020-05-21,2020,5,21,11.2,6.8,9
-116.98,51.3,GOLDEN A,1173214,2020-05-22,2020,5,22,13.8,5.2,9.5
-116.98,51.3,GOLDEN A,1173214,2020-05-23,2020,5,23,18.1,5.9,12
-116.98,51.3,GOLDEN A,1173214,2020-05-24,2020,5,24,21,4,12.5
-116.98,51.3,GOLDEN A,1173214,2020-05-25,2020,5,25,16.9,7.8,12.4
-116.98,51.3,GOLDEN A,1173214,2020-05-26,2020,5,26,17.3,5,11.2
-116.98,51.3,GOLDEN A,1173214,2020-05-27,2020,5,27,18.9,0.2,9.6
-116.98,51.3,GOLDEN A,1173214,2020-05-28,2020,5,28,20.9,0.8,10.9
-116.98,51.3,GOLDEN A,1173214,2020-05-29,2020,5,29,26.1,4.8,15.5
-116.98,51.3,GOLDEN A,1173214,2020-05-30,2020,5,30,,,
-116.98,51.3,GOLDEN A,1173214,2020-05-31,2020,5,31,,,
-116.98,51.3,GOLDEN A,1173214,2020-06-01,2020,6,1,19.3,7.4,13.4
-116.98,51.3,GOLDEN A,1173214,2020-06-02,2020,6,2,20.8,6,13.4
-116.98,51.3,GOLDEN A,1173214,2020-06-03,2020,6,3,17.9,4.5,11.2
-116.98,51.3,GOLDEN A,1173214,2020-06-04,2020,6,4,18.4,4.1,11.3
-116.98,51.3,GOLDEN A,1173214,2020-06-05,2020,6,5,20.9,2.2,11.6
-116.98,51.3,GOLDEN A,1173214,2020-06-06,2020,6,6,19.9,10.3,15.1
-116.98,51.3,GOLDEN A,1173214,2020-06-07,2020,6,7,14.4,7.7,11.1
-116.98,51.3,GOLDEN A,1173214,2020-06-08,2020,6,8,17.3,5.3,11.3
-116.98,51.3,GOLDEN A,1173214,2020-06-09,2020,6,9,17.2,4.3,10.8
-116.98,51.3,GOLDEN A,1173214,2020-06-10,2020,6,10,20,8.2,14.1
-116.98,51.3,GOLDEN A,1173214,2020-06-11,2020,6,11,21.5,8.4,15
-116.98,51.3,GOLDEN A,1173214,2020-06-12,2020,6,12,23.3,10.8,17.1
-116.98,51.3,GOLDEN A,1173214,2020-06-13,2020,6,13,19.4,10.1,14.8
-116.98,51.3,GOLDEN A,1173214,2020-06-14,2020,6,14,15.6,9.3,12.5
-116.98,51.3,GOLDEN A,1173214,2020-06-15,2020,6,15,18.6,7.5,13.1
-116.98,51.3,GOLDEN A,1173214,2020-06-16,2020,6,16,21.7,6.5,14.1
-116.98,51.3,GOLDEN A,1173214,2020-06-17,2020,6,17,22.2,7.4,14.8
-116.98,51.3,GOLDEN A,1173214,2020-06-18,2020,6,18,25,6.5,15.8
-116.98,51.3,GOLDEN A,1173214,2020-06-19,2020,6,19,26.7,7.2,17
-116.98,51.3,GOLDEN A,1173214,2020-06-20,2020,6,20,16.7,10.6,13.7
-116.98,51.3,GOLDEN A,1173214,2020-06-21,2020,6,21,24.5,12.8,18.7
-116.98,51.3,GOLDEN A,1173214,2020-06-22,2020,6,22,26.9,7.6,17.3
-116.98,51.3,GOLDEN A,1173214,2020-06-23,2020,6,23,22.9,11.7,17.3
-116.98,51.3,GOLDEN A,1173214,2020-06-24,2020,6,24,20.7,11.5,16.1
-116.98,51.3,GOLDEN A,1173214,2020-06-25,2020,6,25,26.7,9.2,18
-116.98,51.3,GOLDEN A,1173214,2020-06-26,2020,6,26,18.4,10.6,14.5
-116.98,51.3,GOLDEN A,1173214,2020-06-27,2020,6,27,17.8,9.7,13.8
-116.98,51.3,GOLDEN A,1173214,2020-06-28,2020,6,28,19.9,9.2,14.6
-116.98,51.3,GOLDEN A,1173214,2020-06-29,2020,6,29,24.2,9.9,17.1
-116.98,51.3,GOLDEN A,1173214,2020-06-30,2020,6,30,21.7,9.5,15.6
-116.98,51.3,GOLDEN A,1173214,2020-07-01,2020,7,1,,,
-116.98,51.3,GOLDEN A,1173214,2020-07-02,2020,7,2,,,
-116.98,51.3,GOLDEN A,1173214,2020-07-03,2020,7,3,22.8,9.5,16.2
-116.98,51.3,GOLDEN A,1173214,2020-07-04,2020,7,4,18.7,9.5,14.1
-116.98,51.3,GOLDEN A,1173214,2020-07-05,2020,7,5,23.1,8.3,15.7
-116.98,51.3,GOLDEN A,1173214,2020-07-06,2020,7,6,23.2,7,15.1
-116.98,51.3,GOLDEN A,1173214,2020-07-07,2020,7,7,17.5,10.2,13.9
-116.98,51.3,GOLDEN A,1173214,2020-07-08,2020,7,8,23.4,10.9,17.2
-116.98,51.3,GOLDEN A,1173214,2020-07-09,2020,7,9,17.4,8.4,12.9
-116.98,51.3,GOLDEN A,1173214,2020-07-10,2020,7,10,24.1,9.3,16.7
-116.98,51.3,GOLDEN A,1173214,2020-07-11,2020,7,11,27,6.8,16.9
-116.98,51.3,GOLDEN A,1173214,2020-07-12,2020,7,12,18.1,10.1,14.1
-116.98,51.3,GOLDEN A,1173214,2020-07-13,2020,7,13,20.4,6.7,13.6
-116.98,51.3,GOLDEN A,1173214,2020-07-14,2020,7,14,24.1,7.2,15.7
-116.98,51.3,GOLDEN A,1173214,2020-07-15,2020,7,15,24.4,12.1,18.3
-116.98,51.3,GOLDEN A,1173214,2020-07-16,2020,7,16,24.1,12.1,18.1
-116.98,51.3,GOLDEN A,1173214,2020-07-17,2020,7,17,22.3,10.2,16.3
-116.98,51.3,GOLDEN A,1173214,2020-07-18,2020,7,18,25,8.1,16.6
-116.98,51.3,GOLDEN A,1173214,2020-07-19,2020,7,19,25.1,11.1,18.1
-116.98,51.3,GOLDEN A,1173214,2020-07-20,2020,7,20,27.2,9.2,18.2
-116.98,51.3,GOLDEN A,1173214,2020-07-21,2020,7,21,31.1,11.4,21.3
-116.98,51.3,GOLDEN A,1173214,2020-07-22,2020,7,22,29,12.6,20.8
-116.98,51.3,GOLDEN A,1173214,2020-07-23,2020,7,23,22.7,12,17.4
-116.98,51.3,GOLDEN A,1173214,2020-07-24,2020,7,24,17.6,9.8,13.7
-116.98,51.3,GOLDEN A,1173214,2020-07-25,2020,7,25,22.1,8.6,15.4
-116.98,51.3,GOLDEN A,1173214,2020-07-26,2020,7,26,27.2,5.9,16.6
-116.98,51.3,GOLDEN A,1173214,2020-07-27,2020,7,27,32.3,9.1,20.7
-116.98,51.3,GOLDEN A,1173214,2020-07-28,2020,7,28,33.8,11.3,22.6
-116.98,51.3,GOLDEN A,1173214,2020-07-29,2020,7,29,34,11.8,22.9
-116.98,51.3,GOLDEN A,1173214,2020-07-30,2020,7,30,32.1,11.2,21.7
-116.98,51.3,GOLDEN A,1173214,2020-07-31,2020,7,31,34.5,12,23.3
-116.98,51.3,GOLDEN A,1173214,2020-08-01,2020,8,1,34.2,15,24.6
-116.98,51.3,GOLDEN A,1173214,2020-08-02,2020,8,2,33.7,13.8,23.8
-116.98,51.3,GOLDEN A,1173214,2020-08-03,2020,8,3,24,14.2,19.1
-116.98,51.3,GOLDEN A,1173214,2020-08-04,2020,8,4,28.6,12.5,20.6
-116.98,51.3,GOLDEN A,1173214,2020-08-05,2020,8,5,32.1,9.7,20.9
-116.98,51.3,GOLDEN A,1173214,2020-08-06,2020,8,6,21.4,11.1,16.3
-116.98,51.3,GOLDEN A,1173214,2020-08-07,2020,8,7,20.3,11.1,15.7
-116.98,51.3,GOLDEN A,1173214,2020-08-08,2020,8,8,19.3,8.6,14
